User_ID,Signup_Date,Subscription_Plan,Monthly_Fee,Country,Device_Type,Last_Login_Date,Status,Total_Logins,Revenue
U00339,19-02-2024,Basic,499,USA,Mobile,11-06-2024,Active,64,8982
U00340,23-05-2024,Basic,499,Germany,Tablet,18-10-2024,Active,86,9481
U00341,24-11-2024,Basic,499,Canada,Laptop,13-05-2025,Churned,138,3992
U00342,08-10-2024,Basic,499,Canada,Tablet,22-11-2024,Churned,165,10978
U00343,22-05-2025,Basic,499,Singapore,Tablet,03-11-2025,Active,176,6487
U00344,22-11-2024,Premium,999,Singapore,Tablet,07-02-2025,Active,101,5994
U00345,29-04-2025,Basic,499,India,Tablet,05-06-2025,Active,211,7485
U00346,26-02-2025,Enterprise,1999,UK,Mobile,02-04-2025,Active,104,15992
U00347,04-12-2024,Premium,999,Australia,Mobile,09-03-2025,Churned,28,17982
U00348,22-02-2024,Basic,499,USA,Tablet,26-07-2024,Active,15,1497
U00349,18-11-2025,Basic,499,USA,Mobile,12-02-2026,Active,82,499
U00350,30-04-2024,Premium,999,Australia,Mobile,02-07-2024,Active,183,19980
U00351,10-02-2025,Enterprise,1999,Germany,Tablet,24-04-2025,Active,102,29985
U00352,02-01-2025,Basic,499,Singapore,Tablet,10-05-2025,Active,124,1996
U00353,25-04-2025,Premium,999,Canada,Mobile,17-06-2025,Active,99,10989
U00354,30-07-2025,Premium,999,Germany,Tablet,04-08-2025,Active,71,17982
U00355,03-03-2025,Basic,499,Singapore,Mobile,01-05-2025,Active,102,9481
U00356,26-05-2025,Basic,499,Australia,Tablet,21-08-2025,Churned,70,7984
U00357,17-05-2025,Basic,499,Australia,Tablet,16-08-2025,Active,48,2495
U00358,15-05-2025,Basic,499,Germany,Mobile,27-10-2025,Churned,250,998
U00359,17-03-2024,Enterprise,1999,Singapore,Tablet,19-03-2024,Active,110,9995
U00360,24-08-2024,Basic,499,UK,Mobile,19-10-2024,Active,134,7485
U00361,24-09-2025,Premium,999,India,Mobile,26-01-2026,Churned,173,15984
U00362,28-06-2025,Basic,499,Germany,Laptop,11-11-2025,Active,189,4491
U00363,18-01-2024,Basic,499,India,Mobile,08-05-2024,Active,211,2994
U00364,20-06-2025,Basic,499,UK,Laptop,02-11-2025,Active,69,5988
U00365,21-03-2024,Basic,499,USA,Laptop,13-08-2024,Active,67,11477
U00366,01-12-2025,Premium,999,India,Laptop,17-05-2026,Active,199,1998
U00367,23-01-2025,Basic,499,USA,Mobile,06-07-2025,Active,7,11477
U00368,26-05-2025,Premium,999,Germany,Mobile,19-08-2025,Active,149,3996
U00369,23-08-2024,Basic,499,India,Mobile,16-01-2025,Churned,126,4491
U00370,01-12-2025,Enterprise,1999,USA,Laptop,25-04-2026,Churned,173,3998
U00371,17-01-2024,Enterprise,1999,UK,Mobile,28-04-2024,Active,242,5997
U00372,31-07-2025,Basic,499,UK,Laptop,08-11-2025,Churned,178,8982
U00373,23-05-2024,Premium,999,UK,Mobile,13-06-2024,Active,133,23976
U00374,10-04-2024,Basic,499,Germany,Laptop,07-07-2024,Churned,159,9980
U00375,30-11-2024,Basic,499,UK,Tablet,26-03-2025,Active,130,3992
U00376,19-01-2025,Basic,499,Singapore,Tablet,08-07-2025,Active,102,1497
U00377,29-10-2024,Premium,999,Canada,Tablet,20-11-2024,Active,73,4995
U00378,11-10-2025,Basic,499,India,Laptop,12-01-2026,Active,32,1497
U00379,31-03-2025,Basic,499,Canada,Laptop,04-05-2025,Active,27,2994
U00380,24-07-2025,Basic,499,Germany,Mobile,31-07-2025,Active,27,5988
U00381,03-09-2025,Basic,499,Canada,Laptop,11-12-2025,Active,8,4990
U00382,27-03-2024,Premium,999,USA,Tablet,29-05-2024,Active,151,16983
U00383,24-01-2025,Basic,499,India,Mobile,03-04-2025,Active,131,2495
U00384,21-03-2025,Basic,499,USA,Tablet,10-04-2025,Active,97,4491
U00385,02-10-2025,Basic,499,UK,Mobile,28-01-2026,Active,32,2495
U00386,09-02-2025,Basic,499,Canada,Tablet,05-05-2025,Active,117,5489
U00387,31-08-2025,Basic,499,UK,Mobile,25-02-2026,Active,56,7984
U00388,11-02-2025,Enterprise,1999,Germany,Mobile,08-08-2025,Active,167,31984
U00389,29-11-2024,Basic,499,Germany,Mobile,10-03-2025,Churned,98,1996
U00390,29-08-2025,Enterprise,1999,Canada,Tablet,17-01-2026,Active,11,47976
U00391,02-08-2024,Basic,499,Australia,Laptop,27-01-2025,Active,22,6986
U00392,22-05-2024,Premium,999,Canada,Laptop,07-11-2024,Active,44,22977
U00393,16-03-2024,Basic,499,Germany,Tablet,13-08-2024,Active,107,8982
U00394,04-03-2025,Basic,499,Germany,Tablet,05-06-2025,Churned,184,8982
U00395,28-03-2024,Basic,499,Australia,Tablet,15-09-2024,Active,95,2994
U00396,15-02-2024,Basic,499,Singapore,Laptop,30-07-2024,Active,107,5489
U00397,18-04-2024,Basic,499,Germany,Tablet,27-08-2024,Active,196,8483
U00398,12-08-2025,Basic,499,Germany,Tablet,09-12-2025,Active,202,10978
U00399,27-05-2025,Basic,499,Canada,Mobile,28-09-2025,Churned,31,4990
U00400,28-04-2024,Premium,999,Canada,Mobile,27-07-2024,Active,84,10989
U00401,17-06-2025,Basic,499,Canada,Laptop,08-10-2025,Active,189,11477
U00402,09-03-2024,Basic,499,Australia,Mobile,08-04-2024,Churned,10,5489
U00403,24-11-2025,Premium,999,Germany,Mobile,26-01-2026,Churned,137,5994
U00404,04-12-2024,Basic,499,Australia,Mobile,02-02-2025,Churned,209,6487
U00405,09-07-2024,Premium,999,USA,Laptop,17-07-2024,Active,193,19980
U00406,29-08-2025,Basic,499,Singapore,Tablet,23-10-2025,Active,57,4491
U00407,05-03-2024,Basic,499,UK,Mobile,21-07-2024,Churned,52,5988
U00408,13-04-2025,Basic,499,UK,Tablet,17-08-2025,Active,140,10479
U00409,01-02-2025,Premium,999,Germany,Mobile,02-05-2025,Active,95,14985
U00410,20-11-2025,Premium,999,Australia,Mobile,27-04-2026,Active,156,2997
U00411,16-11-2024,Basic,499,USA,Tablet,02-01-2025,Active,100,11477
U00412,01-02-2025,Basic,499,Canada,Tablet,11-05-2025,Active,113,2994
U00413,04-07-2025,Premium,999,Canada,Laptop,18-08-2025,Active,147,5994
U00414,23-05-2024,Basic,499,India,Laptop,29-10-2024,Churned,18,5988
U00415,19-05-2024,Basic,499,Canada,Laptop,10-10-2024,Active,134,10479
U00416,18-05-2025,Basic,499,Germany,Mobile,21-09-2025,Churned,47,1497
U00417,13-08-2024,Basic,499,Singapore,Laptop,29-12-2024,Active,78,2994
U00418,02-08-2025,Premium,999,Germany,Mobile,21-12-2025,Active,135,3996
U00419,01-10-2024,Premium,999,Singapore,Tablet,03-01-2025,Churned,143,1998
U00420,27-03-2025,Basic,499,Singapore,Mobile,23-04-2025,Churned,193,10479
U00421,31-10-2024,Premium,999,Canada,Mobile,07-01-2025,Active,94,2997
U00422,30-08-2024,Basic,499,Germany,Tablet,23-02-2025,Active,94,11477
U00423,14-03-2025,Basic,499,Singapore,Mobile,06-05-2025,Active,213,3493
U00424,06-08-2025,Basic,499,Australia,Laptop,22-12-2025,Active,48,5489
U00425,23-10-2024,Basic,499,Singapore,Mobile,04-03-2025,Churned,235,10978
U00426,18-05-2024,Enterprise,1999,USA,Tablet,03-06-2024,Churned,75,41979
U00427,15-05-2024,Basic,499,Canada,Laptop,18-07-2024,Active,199,10978
U00428,25-05-2024,Basic,499,India,Tablet,09-09-2024,Active,101,7485
U00429,05-04-2024,Basic,499,Canada,Laptop,30-09-2024,Active,244,5988
U00430,01-12-2024,Basic,499,Australia,Tablet,25-12-2024,Churned,192,7485
U00431,01-01-2025,Premium,999,Singapore,Mobile,13-04-2025,Churned,60,13986
U00432,21-05-2025,Basic,499,USA,Tablet,16-08-2025,Churned,145,9481
U00433,11-05-2025,Premium,999,Australia,Laptop,24-05-2025,Churned,16,3996
U00434,17-01-2024,Basic,499,Canada,Mobile,09-05-2024,Churned,121,499
U00435,15-05-2024,Premium,999,UK,Laptop,25-07-2024,Active,28,20979
U00436,25-03-2024,Basic,499,Australia,Laptop,07-05-2024,Churned,18,6487
U00437,27-08-2024,Basic,499,Canada,Mobile,21-09-2024,Active,5,3493
U00438,15-05-2024,Basic,499,Australia,Laptop,06-09-2024,Active,7,499
U00439,03-05-2024,Enterprise,1999,USA,Laptop,06-06-2024,Active,127,5997
U00440,01-04-2024,Premium,999,USA,Laptop,21-06-2024,Active,99,9990
U00441,16-05-2024,Premium,999,India,Tablet,03-06-2024,Active,140,18981
U00442,27-10-2025,Basic,499,USA,Laptop,21-12-2025,Active,165,11976
U00443,22-09-2025,Premium,999,USA,Mobile,15-10-2025,Churned,234,3996
U00444,26-08-2025,Premium,999,USA,Laptop,14-12-2025,Active,85,4995
U00445,22-10-2025,Basic,499,UK,Tablet,25-03-2026,Active,189,9980
U00446,28-01-2024,Premium,999,Germany,Tablet,15-04-2024,Active,57,16983
U00447,12-07-2024,Premium,999,Canada,Laptop,26-07-2024,Active,205,7992
U00448,25-04-2024,Basic,499,UK,Laptop,14-05-2024,Active,140,499
U00449,15-05-2024,Basic,499,Australia,Mobile,31-08-2024,Churned,98,8982
U00450,27-04-2025,Enterprise,1999,India,Laptop,02-05-2025,Active,155,5997
U00451,08-08-2024,Basic,499,Australia,Tablet,18-11-2024,Active,134,4990
U00452,28-05-2025,Premium,999,Germany,Tablet,08-09-2025,Active,26,20979
U00453,22-09-2025,Basic,499,Singapore,Mobile,13-10-2025,Active,135,3493
U00454,03-07-2025,Basic,499,India,Laptop,17-12-2025,Active,179,10479
U00455,23-03-2025,Premium,999,Canada,Mobile,07-04-2025,Churned,67,2997
U00456,09-04-2025,Premium,999,Australia,Mobile,27-09-2025,Active,194,21978
U00457,02-05-2024,Basic,499,UK,Tablet,05-05-2024,Active,46,7984
U00458,13-06-2025,Premium,999,Australia,Laptop,26-07-2025,Active,100,4995
U00459,30-04-2024,Premium,999,India,Laptop,18-08-2024,Active,74,16983
U00460,13-08-2025,Premium,999,Canada,Tablet,22-12-2025,Active,97,1998
U00461,19-06-2024,Basic,499,Australia,Tablet,16-07-2024,Active,233,9481
U00462,28-04-2024,Basic,499,USA,Mobile,10-05-2024,Active,224,499
U00463,28-04-2025,Basic,499,Germany,Tablet,13-06-2025,Churned,243,998
U00464,02-11-2025,Basic,499,UK,Laptop,17-02-2026,Active,239,11976
U00465,20-03-2024,Basic,499,USA,Mobile,09-09-2024,Active,235,998
U00466,12-06-2025,Enterprise,1999,Singapore,Laptop,30-06-2025,Churned,229,29985
U00467,14-11-2024,Basic,499,UK,Tablet,17-11-2024,Active,99,3493
U00468,07-11-2024,Premium,999,Singapore,Mobile,10-02-2025,Active,156,15984
U00469,13-07-2025,Premium,999,India,Mobile,15-07-2025,Active,243,13986
U00470,08-07-2025,Basic,499,India,Tablet,11-07-2025,Churned,248,5489
U00471,20-01-2025,Premium,999,USA,Laptop,16-02-2025,Active,57,16983
U00472,18-05-2025,Enterprise,1999,India,Mobile,24-06-2025,Churned,187,17991
U00473,25-08-2024,Premium,999,Canada,Tablet,21-02-2025,Active,234,11988
U00474,27-03-2024,Basic,499,India,Tablet,07-09-2024,Active,214,6487
U00475,04-08-2025,Basic,499,UK,Laptop,07-09-2025,Active,65,4990
U00476,06-02-2025,Premium,999,USA,Mobile,29-04-2025,Active,120,8991
U00477,26-07-2024,Basic,499,USA,Laptop,23-08-2024,Active,44,1996
U00478,22-04-2025,Basic,499,Canada,Laptop,23-07-2025,Active,202,3493
U00479,19-04-2025,Basic,499,UK,Tablet,30-05-2025,Active,211,10978
U00480,09-09-2025,Basic,499,Australia,Mobile,02-12-2025,Churned,42,1497
U00481,30-12-2024,Basic,499,India,Laptop,17-03-2025,Active,71,2994
U00482,08-04-2025,Basic,499,Singapore,Mobile,03-05-2025,Active,123,1996
U00483,04-05-2024,Basic,499,Singapore,Laptop,30-06-2024,Churned,38,3493
U00484,16-01-2025,Premium,999,UK,Mobile,07-02-2025,Churned,154,18981
U00485,23-01-2024,Enterprise,1999,India,Laptop,07-07-2024,Active,118,9995
U00486,05-05-2024,Basic,499,Canada,Tablet,18-06-2024,Active,241,9481
U00487,08-02-2025,Basic,499,USA,Mobile,29-05-2025,Active,49,5988
U00488,08-10-2024,Basic,499,Germany,Mobile,17-10-2024,Churned,162,9980
U00489,24-10-2025,Basic,499,India,Laptop,14-03-2026,Active,127,998
U00490,27-01-2025,Basic,499,Singapore,Tablet,11-06-2025,Active,68,10479
U00491,20-01-2024,Enterprise,1999,Singapore,Laptop,21-04-2024,Churned,127,35982
U00492,18-12-2024,Enterprise,1999,India,Laptop,28-03-2025,Active,74,11994
U00493,03-09-2025,Basic,499,Germany,Laptop,14-11-2025,Churned,19,7984
U00494,21-08-2025,Enterprise,1999,USA,Laptop,16-09-2025,Churned,68,43978
U00495,30-06-2025,Premium,999,Germany,Laptop,15-07-2025,Churned,200,7992
U00496,29-12-2024,Enterprise,1999,Germany,Laptop,12-02-2025,Churned,50,15992
U00497,02-01-2025,Enterprise,1999,Germany,Mobile,01-07-2025,Active,95,37981
U00498,30-07-2025,Enterprise,1999,USA,Laptop,04-12-2025,Churned,143,19990
U00499,08-02-2024,Basic,499,Canada,Mobile,05-04-2024,Active,10,8483
U00500,05-12-2024,Enterprise,1999,USA,Laptop,08-01-2025,Active,92,45977
U00501,01-03-2024,Basic,499,Singapore,Tablet,07-04-2024,Active,203,1996
U00502,08-01-2025,Enterprise,1999,India,Laptop,27-06-2025,Active,106,37981
U00503,05-11-2024,Basic,499,Canada,Tablet,25-02-2025,Churned,207,10479
U00504,20-11-2024,Basic,499,Singapore,Laptop,17-05-2025,Churned,232,9980
U00505,16-08-2024,Premium,999,Australia,Laptop,21-11-2024,Churned,83,23976
U00506,10-05-2024,Basic,499,Canada,Tablet,06-11-2024,Active,247,9481
U00507,03-02-2024,Basic,499,Germany,Mobile,09-07-2024,Active,61,10479
U00508,23-05-2025,Basic,499,USA,Tablet,23-07-2025,Active,93,5489
U00509,31-03-2024,Premium,999,UK,Mobile,25-06-2024,Active,119,999
U00510,12-09-2024,Premium,999,India,Laptop,10-10-2024,Active,189,999
U00511,24-03-2025,Premium,999,UK,Tablet,08-07-2025,Churned,131,12987
U00512,19-01-2025,Basic,499,USA,Mobile,16-06-2025,Active,171,10978
U00513,07-04-2025,Basic,499,UK,Mobile,22-06-2025,Churned,10,5489
U00514,16-03-2024,Basic,499,Germany,Mobile,27-04-2024,Churned,192,1497
U00515,12-12-2024,Basic,499,Canada,Tablet,15-04-2025,Active,185,499
U00516,17-06-2024,Premium,999,USA,Mobile,01-07-2024,Active,30,10989
U00517,23-02-2025,Premium,999,UK,Laptop,12-07-2025,Active,72,21978
U00518,31-08-2024,Basic,499,USA,Mobile,19-01-2025,Active,220,7984
U00519,04-01-2025,Basic,499,Canada,Mobile,23-06-2025,Active,165,9980
U00520,09-04-2024,Basic,499,Singapore,Mobile,23-06-2024,Active,25,7984
U00521,11-11-2024,Premium,999,Australia,Tablet,30-04-2025,Active,72,2997
U00522,31-01-2025,Basic,499,India,Laptop,06-05-2025,Churned,52,7485
U00523,26-03-2025,Basic,499,USA,Tablet,03-06-2025,Active,149,998
U00524,14-11-2025,Basic,499,USA,Tablet,02-04-2026,Active,110,9481
U00525,03-03-2024,Premium,999,Singapore,Laptop,19-06-2024,Churned,142,21978
U00526,09-08-2025,Premium,999,India,Tablet,30-08-2025,Active,106,22977
U00527,07-08-2025,Enterprise,1999,India,Laptop,28-01-2026,Churned,163,9995
U00528,26-06-2024,Enterprise,1999,USA,Mobile,20-08-2024,Active,211,13993
U00529,09-03-2025,Basic,499,USA,Tablet,30-04-2025,Active,215,10479
U00530,21-09-2024,Basic,499,Germany,Laptop,09-10-2024,Active,27,6487
U00531,19-07-2025,Basic,499,Singapore,Tablet,14-11-2025,Active,239,499
U00532,30-09-2025,Basic,499,USA,Tablet,29-10-2025,Churned,111,2495
U00533,25-08-2025,Basic,499,Germany,Mobile,20-09-2025,Churned,241,1996
U00534,19-10-2024,Premium,999,Australia,Laptop,02-02-2025,Churned,72,12987
U00535,08-08-2025,Premium,999,Germany,Tablet,18-10-2025,Active,108,4995
U00536,28-11-2025,Premium,999,India,Tablet,21-02-2026,Active,181,7992
U00537,01-05-2025,Enterprise,1999,UK,Laptop,07-05-2025,Churned,91,19990
U00538,18-05-2025,Premium,999,Australia,Laptop,16-07-2025,Active,39,9990
U00539,24-11-2024,Basic,499,Canada,Mobile,09-05-2025,Active,27,3493
U00540,20-02-2025,Premium,999,Germany,Mobile,27-05-2025,Active,215,1998
U00541,08-03-2024,Basic,499,Germany,Mobile,12-04-2024,Active,204,8483
U00542,26-06-2024,Basic,499,Canada,Mobile,11-07-2024,Churned,68,998
U00543,04-01-2025,Premium,999,Australia,Mobile,03-05-2025,Active,134,12987
U00544,28-11-2025,Basic,499,Singapore,Laptop,30-04-2026,Active,119,2994
U00545,23-08-2025,Basic,499,India,Laptop,29-10-2025,Active,196,11477
U00546,29-01-2024,Basic,499,Singapore,Mobile,24-06-2024,Active,204,3493
U00547,24-10-2025,Basic,499,India,Tablet,09-04-2026,Active,109,8483
U00548,10-01-2024,Basic,499,USA,Laptop,24-02-2024,Active,158,499
U00549,14-09-2025,Premium,999,Canada,Laptop,26-02-2026,Active,75,13986
U00550,15-04-2025,Basic,499,Canada,Tablet,06-10-2025,Active,138,9980
U00551,14-04-2024,Basic,499,Germany,Tablet,19-07-2024,Churned,148,10479
U00552,16-10-2024,Basic,499,Australia,Laptop,02-11-2024,Active,91,4491
U00553,10-10-2024,Basic,499,USA,Tablet,26-03-2025,Active,81,3493
U00554,03-09-2024,Premium,999,UK,Tablet,04-02-2025,Churned,108,21978
U00555,23-05-2024,Premium,999,Canada,Laptop,07-08-2024,Active,71,13986
U00556,06-02-2024,Basic,499,Australia,Mobile,26-03-2024,Churned,92,11976
U00557,01-07-2025,Premium,999,UK,Mobile,20-12-2025,Active,96,16983
U00558,04-11-2025,Premium,999,Australia,Laptop,29-11-2025,Active,125,4995
U00559,26-07-2025,Premium,999,Australia,Mobile,17-01-2026,Active,235,10989
U00560,15-08-2024,Basic,499,UK,Laptop,02-11-2024,Active,112,5489
U00561,22-08-2025,Basic,499,Germany,Tablet,21-12-2025,Churned,18,10479
U00562,27-09-2025,Basic,499,Canada,Tablet,03-02-2026,Churned,35,10978
U00563,01-11-2024,Basic,499,UK,Laptop,10-12-2024,Churned,40,3493
U00564,06-08-2025,Premium,999,USA,Mobile,12-09-2025,Churned,85,22977
U00565,14-05-2025,Basic,499,India,Laptop,03-08-2025,Churned,167,998
U00566,07-10-2024,Basic,499,Canada,Mobile,04-03-2025,Active,200,2994
U00567,12-05-2024,Premium,999,Canada,Mobile,24-08-2024,Active,114,15984
U00568,08-02-2024,Basic,499,Singapore,Tablet,12-02-2024,Active,233,5489
U00569,14-07-2024,Basic,499,UK,Laptop,16-09-2024,Active,62,11477
U00570,12-05-2024,Basic,499,Singapore,Mobile,30-07-2024,Active,47,1497
U00571,01-11-2024,Enterprise,1999,UK,Laptop,15-03-2025,Active,157,33983
U00572,17-05-2024,Basic,499,USA,Laptop,17-08-2024,Churned,197,3493
U00573,20-01-2024,Basic,499,India,Tablet,23-02-2024,Active,59,11976
U00574,31-05-2025,Basic,499,Canada,Tablet,14-11-2025,Active,207,998
U00575,18-09-2024,Premium,999,India,Tablet,18-02-2025,Active,17,21978
U00576,21-01-2024,Basic,499,Germany,Laptop,14-05-2024,Active,102,1996
U00577,30-04-2025,Premium,999,UK,Laptop,23-10-2025,Active,166,999
U00578,08-11-2025,Basic,499,USA,Laptop,17-04-2026,Active,160,11477
U00579,17-04-2024,Basic,499,Canada,Mobile,29-06-2024,Active,34,1996
U00580,15-09-2025,Basic,499,Australia,Laptop,27-01-2026,Active,56,5988
U00581,29-10-2024,Basic,499,UK,Mobile,22-12-2024,Active,181,7984
U00582,03-01-2024,Basic,499,Australia,Laptop,01-02-2024,Active,218,9481
U00583,01-06-2024,Enterprise,1999,India,Laptop,21-06-2024,Active,190,47976
U00584,21-10-2025,Basic,499,India,Mobile,05-01-2026,Churned,72,7485
U00585,27-06-2024,Premium,999,UK,Laptop,28-09-2024,Churned,210,21978
U00586,28-04-2024,Basic,499,Australia,Tablet,10-05-2024,Active,7,2495
U00587,23-06-2024,Basic,499,India,Laptop,30-11-2024,Churned,73,11976
U00588,16-12-2024,Basic,499,Australia,Laptop,12-04-2025,Active,74,6487
U00589,07-03-2025,Premium,999,Australia,Mobile,05-04-2025,Churned,38,22977
U00590,12-06-2024,Basic,499,Australia,Laptop,14-10-2024,Churned,210,9481
U00591,04-07-2024,Premium,999,Singapore,Tablet,08-12-2024,Active,12,21978
U00592,13-05-2024,Basic,499,India,Laptop,27-08-2024,Active,117,998
U00593,01-11-2025,Basic,499,Germany,Tablet,24-04-2026,Active,139,11976
U00594,01-08-2025,Basic,499,Australia,Tablet,27-10-2025,Churned,137,8483
U00595,25-09-2025,Basic,499,Australia,Tablet,28-11-2025,Active,128,5988
U00596,18-10-2025,Basic,499,India,Mobile,10-03-2026,Churned,233,9980
U00597,20-10-2025,Enterprise,1999,Singapore,Mobile,18-02-2026,Active,223,31984
U00598,17-03-2024,Premium,999,Germany,Mobile,10-06-2024,Active,76,1998
U00599,17-07-2025,Premium,999,Canada,Tablet,16-09-2025,Active,25,14985
U00600,03-04-2025,Basic,499,Australia,Tablet,23-06-2025,Active,35,7984
U00601,19-01-2024,Basic,499,Singapore,Mobile,10-06-2024,Active,145,499
U00602,10-09-2025,Enterprise,1999,Australia,Tablet,19-01-2026,Active,148,13993
U00603,12-04-2025,Enterprise,1999,Singapore,Laptop,26-04-2025,Active,214,15992
U00604,05-12-2024,Basic,499,UK,Tablet,06-04-2025,Active,188,10978
U00605,08-04-2025,Basic,499,UK,Tablet,04-06-2025,Active,5,5489
U00606,25-10-2024,Basic,499,Canada,Mobile,22-11-2024,Active,16,2994
U00607,23-02-2025,Basic,499,USA,Laptop,13-04-2025,Active,35,6487
U00608,14-07-2024,Premium,999,Singapore,Tablet,29-10-2024,Active,16,20979
U00609,25-08-2025,Basic,499,Germany,Mobile,21-12-2025,Churned,173,9481
U00610,25-05-2025,Basic,499,Singapore,Tablet,14-10-2025,Active,244,6986
U00611,09-05-2025,Enterprise,1999,USA,Tablet,24-06-2025,Churned,182,37981
U00612,11-05-2024,Basic,499,Germany,Laptop,14-10-2024,Active,230,5489
U00613,04-03-2025,Enterprise,1999,UK,Laptop,07-05-2025,Churned,75,25987
U00614,08-04-2025,Premium,999,Germany,Laptop,10-09-2025,Active,184,23976
U00615,14-07-2025,Premium,999,USA,Mobile,03-12-2025,Active,166,6993
U00616,01-10-2025,Premium,999,Australia,Mobile,23-03-2026,Active,38,22977
U00617,30-05-2025,Basic,499,Germany,Laptop,29-06-2025,Active,199,5988
U00618,19-08-2025,Basic,499,Singapore,Tablet,04-12-2025,Active,177,11976
U00619,19-10-2024,Premium,999,India,Laptop,23-10-2024,Active,138,3996
U00620,28-05-2024,Basic,499,UK,Tablet,05-08-2024,Active,197,2994
U00621,13-09-2024,Basic,499,India,Laptop,28-11-2024,Active,57,8982
U00622,08-04-2025,Basic,499,Australia,Tablet,30-08-2025,Churned,226,3992
U00623,28-07-2025,Basic,499,Australia,Mobile,23-01-2026,Active,78,11477
U00624,25-01-2025,Basic,499,India,Mobile,20-07-2025,Churned,85,8982
U00625,14-09-2024,Basic,499,Australia,Tablet,06-01-2025,Churned,217,3992
U00626,25-10-2025,Basic,499,USA,Laptop,29-03-2026,Active,55,11976
U00627,04-04-2025,Basic,499,Germany,Mobile,22-05-2025,Active,49,11976
U00628,21-01-2025,Basic,499,Germany,Laptop,30-03-2025,Active,38,2994
U00629,06-01-2024,Basic,499,UK,Tablet,15-02-2024,Active,15,2495
U00630,22-02-2024,Premium,999,Singapore,Tablet,10-08-2024,Active,82,15984
U00631,17-07-2025,Basic,499,USA,Tablet,07-10-2025,Churned,139,3992
U00632,10-03-2024,Premium,999,India,Laptop,28-07-2024,Active,142,12987
